Episode,Round,CurrentState,ManufacturerAction,RetailerAction,ManufacturerReward,RetailerReward,NextState,ManufacturerEpsilon,RetailerEpsilon
0,201,0,9,4,540,-6.534653465346537,0,0.5959999999999996,0.5959999999999996
0,202,0,9,4,540,-6.534653465346537,0,0.5939999999999996,0.5939999999999996
0,203,0,9,0,360,-480.0,0,0.5919999999999996,0.5919999999999996
0,204,0,9,0,360,-480.0,0,0.5899999999999996,0.5899999999999996
0,205,0,9,2,450,0.0,0,0.5879999999999996,0.5879999999999996
0,206,0,2,0,174,525.4752475247524,0,0.5859999999999996,0.5859999999999996
0,207,0,6,2,450,186.38613861386136,0,0.5839999999999996,0.5839999999999996
0,208,0,9,0,360,-480.0,0,0.5819999999999996,0.5819999999999996
0,209,0,9,2,450,0.0,0,0.5799999999999996,0.5799999999999996
0,210,0,2,4,260,525.0495049504952,0,0.5779999999999996,0.5779999999999996
0,211,0,9,1,405,-540.0,0,0.5759999999999996,0.5759999999999996
0,212,0,5,0,335,249.82178217821786,0,0.5739999999999996,0.5739999999999996
0,213,0,9,2,450,0.0,0,0.5719999999999996,0.5719999999999996
0,214,0,9,3,495,-1.7821782178217518,0,0.5699999999999996,0.5699999999999996
0,215,0,1,2,117,665.3465346534654,0,0.5679999999999996,0.5679999999999996
0,216,0,0,3,0,776.7326732673268,0,0.5659999999999996,0.5659999999999996
0,217,0,7,1,420,113.46534653465346,0,0.5639999999999996,0.5639999999999996
0,218,0,5,0,335,249.82178217821786,0,0.5619999999999996,0.5619999999999996
0,219,0,9,2,450,0.0,0,0.5599999999999996,0.5599999999999996
0,220,0,9,1,405,-540.0,0,0.5579999999999996,0.5579999999999996
0,221,0,4,1,328,347.26732673267315,0,0.5559999999999996,0.5559999999999996
0,222,0,6,4,540,172.57425742574253,0,0.5539999999999996,0.5539999999999996
0,223,0,6,3,492,183.26732673267315,0,0.5519999999999996,0.5519999999999996
0,224,0,9,0,360,-480.0,0,0.5499999999999996,0.5499999999999996
0,225,0,9,3,495,-1.7821782178217518,0,0.5479999999999996,0.5479999999999996
0,226,0,9,3,495,-1.7821782178217518,0,0.5459999999999996,0.5459999999999996
0,227,0,2,4,260,525.0495049504952,0,0.5439999999999996,0.5439999999999996
0,228,0,3,1,270,442.57425742574253,0,0.5419999999999996,0.5419999999999996
0,229,0,9,3,495,-1.7821782178217518,0,0.5399999999999996,0.5399999999999996
0,230,0,9,2,450,0.0,0,0.5379999999999996,0.5379999999999996
0,231,0,7,2,469,115.82178217821786,0,0.5359999999999996,0.5359999999999996
0,232,0,9,1,405,-540.0,0,0.5339999999999996,0.5339999999999996
0,233,0,9,3,495,-1.7821782178217518,0,0.5319999999999996,0.5319999999999996
0,234,0,9,4,540,-6.534653465346537,0,0.5299999999999996,0.5299999999999996
0,235,0,5,3,460,260.7128712871288,0,0.5279999999999996,0.5279999999999996
0,236,0,9,4,540,-6.534653465346537,0,0.5259999999999996,0.5259999999999996
0,237,0,9,1,405,-540.0,0,0.5239999999999996,0.5239999999999996
0,238,0,2,0,174,525.4752475247524,0,0.5219999999999996,0.5219999999999996
0,239,0,6,4,540,172.57425742574253,0,0.5199999999999996,0.5199999999999996
0,240,0,5,3,460,260.7128712871288,0,0.5179999999999996,0.5179999999999996
0,241,0,6,4,540,172.57425742574253,0,0.5159999999999996,0.5159999999999996
