Experiment,Period,Player_ID,Demand,Wholesale_p.,Player_ID.1,Stock,Sales,Leftovers,Unmet_Demand,Realized_Mfg_Profit,Realized_Retailer_Profit,Realized_Mfg_Profit_Share,Optimal_Stock,Under/Overstock_wrt_Optimal,Expected_Sales,Expected_Leftovers,Expected_Retailer_Profit,Expected_Mfg_Profit,Expected_Mfg._Profit_Share,Predicted_Sales,Predicted_Leftovers,Predicted_Retailer_Profit,Predicted_Mfg_Profit,Realized_Retailer_Profit.1,Predicted_Mfg._Profit_Share,Behavioral_Category
1,40,Manufacturer 3,75,10,Retailer 3,0,0,0,75,0,0,0.0,66,-66,0.0,66.0,0.0,0,0.0,64.8,1.2000000000000028,117.59999999999992,462,0,0.7971014492753624,0
1,1,Manufacturer 4,122,7,Retailer 4,125,122,3,0,500,589,0.4591368227731864,91,34,97.25,-6.25,292.0,500,0.6313131313131313,82.8,8.200000000000003,356.5999999999999,364,589,0.505134610047183,4
1,2,Manufacturer 4,144,8,Retailer 4,93,93,0,51,465,372,0.5555555555555556,83,10,83.97,-0.9699999999999988,263.64,465,0.6381752305665349,77.72,5.280000000000001,268.64,415,372,0.6070446433795565,4
1,3,Manufacturer 4,57,6,Retailer 4,135,57,78,0,405,-126,1.4516129032258065,100,35,99.3,0.7000000000000028,381.5999999999999,405,0.5148741418764302,87.75,12.25,453.0,300,-126,0.398406374501992,4
1,4,Manufacturer 4,149,7,Retailer 4,115,115,0,34,460,575,0.4444444444444444,91,24,94.2,-3.200000000000003,325.4000000000001,460,0.5856888209829385,82.8,8.200000000000003,356.5999999999999,364,575,0.505134610047183,4
1,5,Manufacturer 4,135,8,Retailer 4,105,105,0,30,525,420,0.5555555555555556,83,22,90.15,-7.150000000000006,241.80000000000013,525,0.6846635367762127,77.72,5.280000000000001,268.64,415,420,0.6070446433795565,4
1,6,Manufacturer 4,94,8,Retailer 4,70,70,0,24,350,280,0.5555555555555556,83,-13,68.1,14.900000000000006,257.19999999999993,350,0.5764163372859026,77.72,5.280000000000001,268.64,415,280,0.6070446433795565,1
1,7,Manufacturer 4,143,7,Retailer 4,120,120,0,23,480,600,0.4444444444444444,91,29,95.85,-4.849999999999994,310.1999999999998,480,0.607441154138193,82.8,8.200000000000003,356.5999999999999,364,600,0.505134610047183,4
1,8,Manufacturer 4,66,8,Retailer 4,98,66,32,0,490,8,0.9839357429718876,83,15,86.72,-3.719999999999999,256.6399999999999,490,0.6562734383370836,77.72,5.280000000000001,268.64,415,8,0.6070446433795565,4
1,9,Manufacturer 4,123,6,Retailer 4,137,123,14,0,411,654,0.3859154929577464,100,37,99.59,0.4099999999999966,373.0799999999999,411,0.5241812059993879,87.75,12.25,453.0,300,654,0.398406374501992,4
1,10,Manufacturer 4,73,7,Retailer 4,141,73,68,0,564,-111,1.2450331125827814,91,50,100.05,-9.049999999999995,213.5999999999999,564,0.7253086419753088,82.8,8.200000000000003,356.5999999999999,364,-111,0.505134610047183,4
1,11,Manufacturer 4,142,9,Retailer 4,89,89,0,53,534,267,0.6666666666666666,75,14,81.59,-6.590000000000003,178.08000000000004,534,0.7499157398045163,72.0,3.0,189.0,450,267,0.704225352112676,4
1,12,Manufacturer 4,132,8,Retailer 4,99,99,0,33,495,396,0.5555555555555556,83,16,87.24,-4.239999999999995,254.87999999999988,495,0.660105616898704,77.72,5.280000000000001,268.64,415,396,0.6070446433795565,4
1,13,Manufacturer 4,62,8,Retailer 4,102,62,40,0,510,-72,1.1643835616438356,83,19,88.74,-5.739999999999995,248.87999999999988,510,0.6720430107526882,77.72,5.280000000000001,268.64,415,-72,0.6070446433795565,4
1,14,Manufacturer 4,136,7,Retailer 4,137,136,1,0,548,673,0.4488124488124488,91,46,99.59,-8.590000000000003,236.08,548,0.6989082746658505,82.8,8.200000000000003,356.5999999999999,364,673,0.505134610047183,4
1,15,Manufacturer 4,146,7,Retailer 4,110,110,0,36,440,550,0.4444444444444444,91,19,92.3,-1.2999999999999972,337.5999999999999,440,0.565843621399177,82.8,8.200000000000003,356.5999999999999,364,550,0.505134610047183,4
1,16,Manufacturer 4,95,8,Retailer 4,95,95,0,0,475,380,0.5555555555555556,83,12,85.1,-2.0999999999999943,261.19999999999993,475,0.6452051073077969,77.72,5.280000000000001,268.64,415,380,0.6070446433795565,4
1,17,Manufacturer 4,139,8,Retailer 4,128,128,0,11,640,512,0.5555555555555556,83,45,97.97,-14.97,151.63999999999987,640,0.8084482845737962,77.72,5.280000000000001,268.64,415,512,0.6070446433795565,4
1,18,Manufacturer 4,102,9,Retailer 4,68,68,0,34,408,204,0.6666666666666666,75,-7,66.47,8.530000000000001,185.64,408,0.6872852233676976,72.0,3.0,189.0,450,204,0.704225352112676,2
1,19,Manufacturer 4,83,7,Retailer 4,104,83,21,0,416,268,0.6081871345029239,91,13,89.69,1.3100000000000025,348.28,416,0.5443031349767101,82.8,8.200000000000003,356.5999999999999,364,268,0.505134610047183,4
1,20,Manufacturer 4,142,8,Retailer 4,87,87,0,55,435,348,0.5555555555555556,83,4,80.34,2.6599999999999966,268.08000000000004,435,0.6187062638675541,77.72,5.280000000000001,268.64,415,348,0.6070446433795565,3
1,21,Manufacturer 4,80,8,Retailer 4,100,80,20,0,500,160,0.7575757575757576,83,17,87.75,-4.75,253.0,500,0.6640106241699867,77.72,5.280000000000001,268.64,415,160,0.6070446433795565,4
1,22,Manufacturer 4,101,7,Retailer 4,115,101,14,0,460,407,0.5305651672433679,91,24,94.2,-3.200000000000003,325.4000000000001,460,0.5856888209829385,82.8,8.200000000000003,356.5999999999999,364,407,0.505134610047183,4
1,23,Manufacturer 4,113,8,Retailer 4,120,113,7,0,600,396,0.6024096385542169,83,37,95.85,-12.849999999999994,190.19999999999985,600,0.7593014426727412,77.72,5.280000000000001,268.64,415,396,0.6070446433795565,4
1,24,Manufacturer 4,104,8,Retailer 4,70,70,0,34,350,280,0.5555555555555556,83,-13,68.1,14.900000000000006,257.19999999999993,350,0.5764163372859026,77.72,5.280000000000001,268.64,415,280,0.6070446433795565,1
1,25,Manufacturer 4,51,7,Retailer 4,95,51,44,0,380,-53,1.162079510703364,91,4,85.1,5.900000000000006,356.19999999999993,380,0.5161640858462375,82.8,8.200000000000003,356.5999999999999,364,-53,0.505134610047183,3
1,26,Manufacturer 4,76,6,Retailer 4,150,76,74,0,450,12,0.974025974025974,100,50,100.5,-0.5,306.0,450,0.5952380952380952,87.75,12.25,453.0,300,12,0.398406374501992,4
1,27,Manufacturer 4,73,7,Retailer 4,145,73,72,0,580,-139,1.3151927437641724,91,54,100.35,-9.349999999999994,189.19999999999985,580,0.7540301612064484,82.8,8.200000000000003,356.5999999999999,364,-139,0.505134610047183,4
1,28,Manufacturer 4,83,7,Retailer 4,140,83,57,0,560,16,0.9722222222222222,91,49,99.95,-8.950000000000003,219.4000000000001,560,0.7185014113420579,82.8,8.200000000000003,356.5999999999999,364,16,0.505134610047183,4
1,29,Manufacturer 4,147,8,Retailer 4,120,120,0,27,600,480,0.5555555555555556,83,37,95.85,-12.849999999999994,190.19999999999985,600,0.7593014426727412,77.72,5.280000000000001,268.64,415,480,0.6070446433795565,4
1,30,Manufacturer 4,115,8,Retailer 4,118,115,3,0,590,436,0.5750487329434698,83,35,95.22,-12.22,198.63999999999987,590,0.7481233515926152,77.72,5.280000000000001,268.64,415,436,0.6070446433795565,4
1,31,Manufacturer 4,139,8,Retailer 4,105,105,0,34,525,420,0.5555555555555556,83,22,90.15,-7.150000000000006,241.80000000000013,525,0.6846635367762127,77.72,5.280000000000001,268.64,415,420,0.6070446433795565,4
1,32,Manufacturer 4,59,9,Retailer 4,0,0,0,59,0,0,0.0,75,-75,0.0,75.0,0.0,0,0.0,72.0,3.0,189.0,450,0,0.704225352112676,0
1,33,Manufacturer 4,122,8,Retailer 4,86,86,0,36,430,344,0.5555555555555556,83,3,79.7,3.299999999999997,268.4000000000001,430,0.615693012600229,77.72,5.280000000000001,268.64,415,344,0.6070446433795565,3
1,34,Manufacturer 4,92,8,Retailer 4,67,67,0,25,335,268,0.5555555555555556,83,-16,65.64,17.36,251.6800000000001,335,0.571009749778414,77.72,5.280000000000001,268.64,415,268,0.6070446433795565,1
1,35,Manufacturer 4,93,8,Retailer 4,53,53,0,40,265,212,0.5555555555555556,83,-30,52.97,30.03,211.64,265,0.5559751594494797,77.72,5.280000000000001,268.64,415,212,0.6070446433795565,0
1,36,Manufacturer 4,136,7,Retailer 4,130,130,0,6,520,650,0.4444444444444444,91,39,98.4,-7.400000000000006,270.8000000000002,520,0.6575619625695497,82.8,8.200000000000003,356.5999999999999,364,650,0.505134610047183,4
1,37,Manufacturer 4,116,8,Retailer 4,95,95,0,21,475,380,0.5555555555555556,83,12,85.1,-2.0999999999999943,261.19999999999993,475,0.6452051073077969,77.72,5.280000000000001,268.64,415,380,0.6070446433795565,4
1,38,Manufacturer 4,105,8,Retailer 4,88,88,0,17,440,352,0.5555555555555556,83,5,80.97,2.030000000000001,267.64,440,0.6217850884630604,77.72,5.280000000000001,268.64,415,352,0.6070446433795565,3
1,39,Manufacturer 4,80,8,Retailer 4,77,77,0,3,385,308,0.5555555555555556,83,-6,73.49,9.510000000000003,265.8799999999999,385,0.591506882989184,77.72,5.280000000000001,268.64,415,308,0.6070446433795565,2
1,40,Manufacturer 4,75,7,Retailer 4,113,75,38,0,452,109,0.8057040998217468,91,22,93.47,-2.469999999999999,330.6399999999999,452,0.5775324542573853,82.8,8.200000000000003,356.5999999999999,364,109,0.505134610047183,4
2,1,Manufacturer 5,122,9,Retailer 5,0,0,0,122,0,0,0.0,75,-75,0.0,75.0,0.0,0,0.0,72.0,3.0,189.0,450,0,0.704225352112676,0
2,2,Manufacturer 5,144,8,Retailer 5,80,80,0,64,400,320,0.5555555555555556,83,-3,75.65,7.349999999999994,267.80000000000007,400,0.5989817310572026,77.72,5.280000000000001,268.64,415,320,0.6070446433795565,2
2,3,Manufacturer 5,57,7,Retailer 5,108,57,51,0,432,-72,1.2,91,17,91.47,-0.4699999999999988,341.6399999999999,432,0.5583992554676594,82.8,8.200000000000003,356.5999999999999,364,-72,0.505134610047183,4
2,4,Manufacturer 5,149,7,Retailer 5,110,110,0,39,440,550,0.4444444444444444,91,19,92.3,-1.2999999999999972,337.5999999999999,440,0.565843621399177,82.8,8.200000000000003,356.5999999999999,364,550,0.505134610047183,4
2,5,Manufacturer 5,135,7,Retailer 5,115,115,0,20,460,575,0.4444444444444444,91,24,94.2,-3.200000000000003,325.4000000000001,460,0.5856888209829385,82.8,8.200000000000003,356.5999999999999,364,575,0.505134610047183,4
2,6,Manufacturer 5,94,7,Retailer 5,120,94,26,0,480,288,0.625,91,29,95.85,-4.849999999999994,310.1999999999998,480,0.607441154138193,82.8,8.200000000000003,356.5999999999999,364,288,0.505134610047183,4
2,7,Manufacturer 5,143,7,Retailer 5,115,115,0,28,460,575,0.4444444444444444,91,24,94.2,-3.200000000000003,325.4000000000001,460,0.5856888209829385,82.8,8.200000000000003,356.5999999999999,364,575,0.505134610047183,4
2,8,Manufacturer 5,66,7,Retailer 5,110,66,44,0,440,22,0.9523809523809524,91,19,92.3,-1.2999999999999972,337.5999999999999,440,0.565843621399177,82.8,8.200000000000003,356.5999999999999,364,22,0.505134610047183,4
2,9,Manufacturer 5,123,7,Retailer 5,105,105,0,18,420,525,0.4444444444444444,91,14,90.15,0.8499999999999943,346.8000000000002,420,0.5477308294209702,82.8,8.200000000000003,356.5999999999999,364,525,0.505134610047183,4
2,10,Manufacturer 5,73,7,Retailer 5,100,73,27,0,400,176,0.6944444444444444,91,9,87.75,3.25,353.0,400,0.5312084993359893,82.8,8.200000000000003,356.5999999999999,364,176,0.505134610047183,3
2,11,Manufacturer 5,142,8,Retailer 5,51,51,0,91,255,204,0.5555555555555556,83,-32,51.0,32.0,204.0,255,0.5555555555555556,77.72,5.280000000000001,268.64,415,204,0.6070446433795565,0
2,12,Manufacturer 5,132,7,Retailer 5,95,95,0,37,380,475,0.4444444444444444,91,4,85.1,5.900000000000006,356.19999999999993,380,0.5161640858462375,82.8,8.200000000000003,356.5999999999999,364,475,0.505134610047183,3
2,13,Manufacturer 5,62,7,Retailer 5,90,62,28,0,360,114,0.759493670886076,91,-1,82.2,8.799999999999997,356.4000000000001,360,0.5025125628140703,82.8,8.200000000000003,356.5999999999999,364,114,0.505134610047183,2
2,14,Manufacturer 5,136,7,Retailer 5,85,85,0,51,340,425,0.4444444444444444,91,-6,79.05,11.950000000000005,353.5999999999999,340,0.4901960784313726,82.8,8.200000000000003,356.5999999999999,364,425,0.505134610047183,2
2,15,Manufacturer 5,146,7,Retailer 5,80,80,0,66,320,400,0.4444444444444444,91,-11,75.65,15.349999999999994,347.80000000000007,320,0.4791853848457622,82.8,8.200000000000003,356.5999999999999,364,400,0.505134610047183,1
2,16,Manufacturer 5,95,7,Retailer 5,70,70,0,25,280,350,0.4444444444444444,91,-21,68.1,22.90000000000001,327.19999999999993,280,0.461133069828722,82.8,8.200000000000003,356.5999999999999,364,350,0.505134610047183,0
2,17,Manufacturer 5,139,8,Retailer 5,0,0,0,139,0,0,0.0,83,-83,0.0,83.0,0.0,0,0.0,77.72,5.280000000000001,268.64,415,0,0.6070446433795565,0
2,18,Manufacturer 5,102,7,Retailer 5,51,51,0,51,204,255,0.4444444444444444,91,-40,51.0,40.0,255.0,204,0.4444444444444444,82.8,8.200000000000003,356.5999999999999,364,255,0.505134610047183,0
2,19,Manufacturer 5,83,7,Retailer 5,51,51,0,32,204,255,0.4444444444444444,91,-40,51.0,40.0,255.0,204,0.4444444444444444,82.8,8.200000000000003,356.5999999999999,364,255,0.505134610047183,0
2,20,Manufacturer 5,142,7,Retailer 5,51,51,0,91,204,255,0.4444444444444444,91,-40,51.0,40.0,255.0,204,0.4444444444444444,82.8,8.200000000000003,356.5999999999999,364,255,0.505134610047183,0
2,21,Manufacturer 5,80,7,Retailer 5,51,51,0,29,204,255,0.4444444444444444,91,-40,51.0,40.0,255.0,204,0.4444444444444444,82.8,8.200000000000003,356.5999999999999,364,255,0.505134610047183,0
2,22,Manufacturer 5,101,6,Retailer 5,135,101,34,0,405,402,0.5018587360594795,100,35,99.3,0.7000000000000028,381.5999999999999,405,0.5148741418764302,87.75,12.25,453.0,300,402,0.398406374501992,4
2,23,Manufacturer 5,113,6,Retailer 5,135,113,22,0,405,546,0.4258675078864353,100,35,99.3,0.7000000000000028,381.5999999999999,405,0.5148741418764302,87.75,12.25,453.0,300,546,0.398406374501992,4
2,24,Manufacturer 5,104,6,Retailer 5,135,104,31,0,405,438,0.4804270462633452,100,35,99.3,0.7000000000000028,381.5999999999999,405,0.5148741418764302,87.75,12.25,453.0,300,438,0.398406374501992,4
2,25,Manufacturer 5,51,6,Retailer 5,135,51,84,0,405,-198,1.9565217391304348,100,35,99.3,0.7000000000000028,381.5999999999999,405,0.5148741418764302,87.75,12.25,453.0,300,-198,0.398406374501992,4
2,26,Manufacturer 5,76,6,Retailer 5,135,76,59,0,405,102,0.7988165680473372,100,35,99.3,0.7000000000000028,381.5999999999999,405,0.5148741418764302,87.75,12.25,453.0,300,102,0.398406374501992,4
2,27,Manufacturer 5,73,6,Retailer 5,135,73,62,0,405,66,0.8598726114649682,100,35,99.3,0.7000000000000028,381.5999999999999,405,0.5148741418764302,87.75,12.25,453.0,300,66,0.398406374501992,4
2,28,Manufacturer 5,83,3,Retailer 5,150,83,67,0,0,546,0.0,125,25,100.5,24.5,756.0,0,0.0,97.25,27.75,792.0,0,546,0.0,4
2,29,Manufacturer 5,147,6,Retailer 5,135,135,0,12,405,810,0.3333333333333333,100,35,99.3,0.7000000000000028,381.5999999999999,405,0.5148741418764302,87.75,12.25,453.0,300,810,0.398406374501992,4
2,30,Manufacturer 5,115,6,Retailer 5,135,115,20,0,405,570,0.4153846153846154,100,35,99.3,0.7000000000000028,381.5999999999999,405,0.5148741418764302,87.75,12.25,453.0,300,570,0.398406374501992,4
2,31,Manufacturer 5,139,6,Retailer 5,135,135,0,4,405,810,0.3333333333333333,100,35,99.3,0.7000000000000028,381.5999999999999,405,0.5148741418764302,87.75,12.25,453.0,300,810,0.398406374501992,4
2,32,Manufacturer 5,59,6,Retailer 5,135,59,76,0,405,-102,1.3366336633663367,100,35,99.3,0.7000000000000028,381.5999999999999,405,0.5148741418764302,87.75,12.25,453.0,300,-102,0.398406374501992,4
2,33,Manufacturer 5,122,3,Retailer 5,150,122,28,0,0,1014,0.0,125,25,100.5,24.5,756.0,0,0.0,97.25,27.75,792.0,0,1014,0.0,4
2,34,Manufacturer 5,92,6,Retailer 5,135,92,43,0,405,294,0.5793991416309013,100,35,99.3,0.7000000000000028,381.5999999999999,405,0.5148741418764302,87.75,12.25,453.0,300,294,0.398406374501992,4
2,35,Manufacturer 5,93,6,Retailer 5,135,93,42,0,405,306,0.569620253164557,100,35,99.3,0.7000000000000028,381.5999999999999,405,0.5148741418764302,87.75,12.25,453.0,300,306,0.398406374501992,4
2,36,Manufacturer 5,136,6,Retailer 5,135,135,0,1,405,810,0.3333333333333333,100,35,99.3,0.7000000000000028,381.5999999999999,405,0.5148741418764302,87.75,12.25,453.0,300,810,0.398406374501992,4
2,37,Manufacturer 5,116,6,Retailer 5,135,116,19,0,405,582,0.4103343465045592,100,35,99.3,0.7000000000000028,381.5999999999999,405,0.5148741418764302,87.75,12.25,453.0,300,582,0.398406374501992,4
2,38,Manufacturer 5,105,6,Retailer 5,135,105,30,0,405,450,0.4736842105263157,100,35,99.3,0.7000000000000028,381.5999999999999,405,0.5148741418764302,87.75,12.25,453.0,300,450,0.398406374501992,4
2,39,Manufacturer 5,80,6,Retailer 5,135,80,55,0,405,150,0.7297297297297297,100,35,99.3,0.7000000000000028,381.5999999999999,405,0.5148741418764302,87.75,12.25,453.0,300,150,0.398406374501992,4
2,40,Manufacturer 5,75,6,Retailer 5,135,75,60,0,405,90,0.8181818181818182,100,35,99.3,0.7000000000000028,381.5999999999999,405,0.5148741418764302,87.75,12.25,453.0,300,90,0.398406374501992,4
2,1,Manufacturer 6,122,8,Retailer 6,100,100,0,22,500,400,0.5555555555555556,83,17,87.75,-4.75,253.0,500,0.6640106241699867,77.72,5.280000000000001,268.64,415,400,0.6070446433795565,4
2,2,Manufacturer 6,144,7,Retailer 6,125,125,0,19,500,625,0.4444444444444444,91,34,97.25,-6.25,292.0,500,0.6313131313131313,82.8,8.200000000000003,356.5999999999999,364,625,0.505134610047183,4
2,3,Manufacturer 6,57,9,Retailer 6,88,57,31,0,528,-108,1.2571428571428571,75,13,80.97,-5.969999999999999,179.64,528,0.7461421061556723,72.0,3.0,189.0,450,-108,0.704225352112676,4
2,4,Manufacturer 6,149,8,Retailer 6,100,100,0,49,500,400,0.5555555555555556,83,17,87.75,-4.75,253.0,500,0.6640106241699867,77.72,5.280000000000001,268.64,415,400,0.6070446433795565,4
2,5,Manufacturer 6,135,7,Retailer 6,150,135,15,0,600,570,0.5128205128205128,91,59,100.5,-9.5,156.0,600,0.7936507936507936,82.8,8.200000000000003,356.5999999999999,364,570,0.505134610047183,4
2,6,Manufacturer 6,94,9,Retailer 6,94,94,0,0,564,282,0.6666666666666666,75,19,84.54,-9.540000000000006,168.48000000000002,564,0.7699868938401049,72.0,3.0,189.0,450,282,0.704225352112676,4
2,7,Manufacturer 6,143,8,Retailer 6,114,114,0,29,570,456,0.5555555555555556,83,31,93.84,-10.840000000000003,214.08,570,0.7269666360575452,77.72,5.280000000000001,268.64,415,456,0.6070446433795565,4
2,8,Manufacturer 6,66,9,Retailer 6,85,66,19,0,510,27,0.9497206703910616,75,10,79.05,-4.049999999999997,183.5999999999999,510,0.7352941176470589,72.0,3.0,189.0,450,27,0.704225352112676,4
2,9,Manufacturer 6,123,6,Retailer 6,140,123,17,0,420,636,0.3977272727272727,100,40,99.95,0.0499999999999971,359.4000000000001,420,0.5388760585065434,87.75,12.25,453.0,300,636,0.398406374501992,4
2,10,Manufacturer 6,73,7,Retailer 6,120,73,47,0,480,36,0.9302325581395348,91,29,95.85,-4.849999999999994,310.1999999999998,480,0.607441154138193,82.8,8.200000000000003,356.5999999999999,364,36,0.505134610047183,4
2,11,Manufacturer 6,142,8,Retailer 6,90,90,0,52,450,360,0.5555555555555556,83,7,82.2,0.7999999999999972,266.4000000000001,450,0.6281407035175879,77.72,5.280000000000001,268.64,415,360,0.6070446433795565,3
2,12,Manufacturer 6,132,7,Retailer 6,100,100,0,32,400,500,0.4444444444444444,91,9,87.75,3.25,353.0,400,0.5312084993359893,82.8,8.200000000000003,356.5999999999999,364,500,0.505134610047183,3
2,13,Manufacturer 6,62,9,Retailer 6,110,62,48,0,660,-246,1.5942028985507246,75,35,92.3,-17.299999999999997,117.59999999999992,660,0.8487654320987655,72.0,3.0,189.0,450,-246,0.704225352112676,4
2,14,Manufacturer 6,136,9,Retailer 6,88,88,0,48,528,264,0.6666666666666666,75,13,80.97,-5.969999999999999,179.64,528,0.7461421061556723,72.0,3.0,189.0,450,264,0.704225352112676,4
2,15,Manufacturer 6,146,9,Retailer 6,95,95,0,51,570,285,0.6666666666666666,75,20,85.1,-10.099999999999994,166.19999999999993,570,0.7742461287693563,72.0,3.0,189.0,450,285,0.704225352112676,4
2,16,Manufacturer 6,95,8,Retailer 6,103,95,8,0,515,316,0.6197352587244284,83,20,89.22,-6.219999999999999,246.63999999999987,515,0.6761724699333019,77.72,5.280000000000001,268.64,415,316,0.6070446433795565,4
2,17,Manufacturer 6,139,8,Retailer 6,66,66,0,73,330,264,0.5555555555555556,83,-17,64.8,18.200000000000003,249.5999999999999,330,0.5693581780538303,77.72,5.280000000000001,268.64,415,264,0.6070446433795565,0
2,18,Manufacturer 6,102,9,Retailer 6,135,102,33,0,810,9,0.989010989010989,75,60,99.3,-24.3,-23.40000000000009,810,1.0297482837528604,72.0,3.0,189.0,450,9,0.704225352112676,4
2,19,Manufacturer 6,83,7,Retailer 6,104,83,21,0,416,268,0.6081871345029239,91,13,89.69,1.3100000000000025,348.28,416,0.5443031349767101,82.8,8.200000000000003,356.5999999999999,364,268,0.505134610047183,4
2,20,Manufacturer 6,142,8,Retailer 6,79,79,0,63,395,316,0.5555555555555556,83,-4,74.94,8.060000000000002,267.28,395,0.5964244730325542,77.72,5.280000000000001,268.64,415,316,0.6070446433795565,2
2,21,Manufacturer 6,80,9,Retailer 6,85,80,5,0,510,195,0.723404255319149,75,10,79.05,-4.049999999999997,183.5999999999999,510,0.7352941176470589,72.0,3.0,189.0,450,195,0.704225352112676,4
2,22,Manufacturer 6,101,9,Retailer 6,75,75,0,26,450,225,0.6666666666666666,75,0,72.0,3.0,189.0,450,0.704225352112676,72.0,3.0,189.0,450,225,0.704225352112676,2
2,23,Manufacturer 6,113,8,Retailer 6,0,0,0,113,0,0,0.0,83,-83,0.0,83.0,0.0,0,0.0,77.72,5.280000000000001,268.64,415,0,0.6070446433795565,0
2,24,Manufacturer 6,104,10,Retailer 6,75,75,0,29,525,150,0.7777777777777778,66,9,72.0,-6.0,114.0,525,0.8215962441314554,64.8,1.2000000000000028,117.59999999999992,462,150,0.7971014492753624,4
2,25,Manufacturer 6,51,8,Retailer 6,90,51,39,0,450,-108,1.3157894736842106,83,7,82.2,0.7999999999999972,266.4000000000001,450,0.6281407035175879,77.72,5.280000000000001,268.64,415,-108,0.6070446433795565,3
2,26,Manufacturer 6,76,7,Retailer 6,135,76,59,0,540,-33,1.0650887573964498,91,44,99.3,-8.299999999999997,246.5999999999999,540,0.6864988558352404,82.8,8.200000000000003,356.5999999999999,364,-33,0.505134610047183,4
2,27,Manufacturer 6,73,6,Retailer 6,140,73,67,0,420,36,0.9210526315789472,100,40,99.95,0.0499999999999971,359.4000000000001,420,0.5388760585065434,87.75,12.25,453.0,300,36,0.398406374501992,4
2,28,Manufacturer 6,83,7,Retailer 6,130,83,47,0,520,86,0.858085808580858,91,39,98.4,-7.400000000000006,270.8000000000002,520,0.6575619625695497,82.8,8.200000000000003,356.5999999999999,364,86,0.505134610047183,4
2,29,Manufacturer 6,147,7,Retailer 6,100,100,0,47,400,500,0.4444444444444444,91,9,87.75,3.25,353.0,400,0.5312084993359893,82.8,8.200000000000003,356.5999999999999,364,500,0.505134610047183,3
2,30,Manufacturer 6,115,9,Retailer 6,57,57,0,58,342,171,0.6666666666666666,75,-18,56.79,18.21,168.48000000000002,342,0.6699576868829337,72.0,3.0,189.0,450,171,0.704225352112676,0
2,31,Manufacturer 6,139,10,Retailer 6,0,0,0,139,0,0,0.0,66,-66,0.0,66.0,0.0,0,0.0,64.8,1.2000000000000028,117.59999999999992,462,0,0.7971014492753624,0
2,32,Manufacturer 6,59,11,Retailer 6,51,51,0,8,408,51,0.8888888888888888,58,-7,51.0,7.0,51.0,408,0.8888888888888888,57.72,0.2800000000000011,54.63999999999999,464,51,0.8946475397192658,1
2,33,Manufacturer 6,122,8,Retailer 6,78,78,0,44,390,312,0.5555555555555556,83,-5,74.22,8.780000000000001,266.64,390,0.5939327485380117,77.72,5.280000000000001,268.64,415,312,0.6070446433795565,2
2,34,Manufacturer 6,92,7,Retailer 6,0,0,0,92,0,0,0.0,91,-91,0.0,91.0,0.0,0,0.0,82.8,8.200000000000003,356.5999999999999,364,0,0.505134610047183,0
2,35,Manufacturer 6,93,7,Retailer 6,100,93,7,0,400,416,0.4901960784313725,91,9,87.75,3.25,353.0,400,0.5312084993359893,82.8,8.200000000000003,356.5999999999999,364,416,0.505134610047183,3
2,36,Manufacturer 6,136,7,Retailer 6,101,101,0,35,404,505,0.4444444444444444,91,10,88.25,2.75,352.0,404,0.5343915343915344,82.8,8.200000000000003,356.5999999999999,364,505,0.505134610047183,4
2,37,Manufacturer 6,116,7,Retailer 6,99,99,0,17,396,495,0.4444444444444444,91,8,87.24,3.760000000000005,353.8799999999999,396,0.5280844935189631,82.8,8.200000000000003,356.5999999999999,364,495,0.505134610047183,3
2,38,Manufacturer 6,105,9,Retailer 6,65,65,0,40,390,195,0.6666666666666666,75,-10,63.95,11.049999999999995,182.4000000000001,390,0.681341719077568,72.0,3.0,189.0,450,195,0.704225352112676,1
2,39,Manufacturer 6,80,7,Retailer 6,115,80,35,0,460,155,0.7479674796747967,91,24,94.2,-3.200000000000003,325.4000000000001,460,0.5856888209829385,82.8,8.200000000000003,356.5999999999999,364,155,0.505134610047183,4
2,40,Manufacturer 6,75,7,Retailer 6,100,75,25,0,400,200,0.6666666666666666,91,9,87.75,3.25,353.0,400,0.5312084993359893,82.8,8.200000000000003,356.5999999999999,364,200,0.505134610047183,3
2,1,Manufacturer 7,122,7,Retailer 7,100,100,0,22,400,500,0.4444444444444444,91,9,87.75,3.25,353.0,400,0.5312084993359893,82.8,8.200000000000003,356.5999999999999,364,500,0.505134610047183,3
2,2,Manufacturer 7,144,7,Retailer 7,90,90,0,54,360,450,0.4444444444444444,91,-1,82.2,8.799999999999997,356.4000000000001,360,0.5025125628140703,82.8,8.200000000000003,356.5999999999999,364,450,0.505134610047183,2
2,3,Manufacturer 7,57,7,Retailer 7,100,57,43,0,400,-16,1.0416666666666667,91,9,87.75,3.25,353.0,400,0.5312084993359893,82.8,8.200000000000003,356.5999999999999,364,-16,0.505134610047183,3
2,4,Manufacturer 7,149,7,Retailer 7,70,70,0,79,280,350,0.4444444444444444,91,-21,68.1,22.90000000000001,327.19999999999993,280,0.461133069828722,82.8,8.200000000000003,356.5999999999999,364,350,0.505134610047183,0
2,5,Manufacturer 7,135,6,Retailer 7,100,100,0,35,300,600,0.3333333333333333,100,0,87.75,12.25,453.0,300,0.398406374501992,87.75,12.25,453.0,300,600,0.398406374501992,2
