Episode,Round,CurrentState,ManufacturerAction,RetailerAction,ManufacturerReward,RetailerReward,NextState,ManufacturerEpsilon,RetailerEpsilon
0,2505,"[4, 0, 0]",1,0,93,631.6039603960396,"[4, 0, 0]",1.0,0.6867499999998954
0,2506,"[4, 0, 0]",1,0,93,631.6039603960396,"[4, 0, 0]",1.0,0.6866249999998953
0,2507,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6864999999998953
0,2508,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6863749999998953
0,2509,"[4, 0, 0]",1,0,93,631.6039603960396,"[4, 0, 0]",1.0,0.6862499999998952
0,2510,"[4, 0, 0]",1,0,93,631.6039603960396,"[4, 0, 0]",1.0,0.6861249999998952
0,2511,"[4, 0, 0]",1,4,140,633.4653465346535,"[4, 0, 0]",1.0,0.6859999999998951
0,2512,"[4, 0, 0]",1,4,140,633.4653465346535,"[4, 0, 0]",1.0,0.6858749999998951
0,2513,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.685749999999895
0,2514,"[4, 0, 0]",1,2,117,665.3465346534654,"[4, 0, 0]",1.0,0.685624999999895
0,2515,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.685499999999895
0,2516,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6853749999998949
0,2517,"[4, 0, 0]",1,0,93,631.6039603960396,"[4, 0, 0]",1.0,0.6852499999998949
0,2518,"[4, 0, 0]",1,2,117,665.3465346534654,"[4, 0, 0]",1.0,0.6851249999998948
0,2519,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6849999999998948
0,2520,"[4, 0, 0]",1,0,93,631.6039603960396,"[4, 0, 0]",1.0,0.6848749999998948
0,2521,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6847499999998947
0,2522,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6846249999998947
0,2523,"[4, 0, 0]",1,4,140,633.4653465346535,"[4, 0, 0]",1.0,0.6844999999998946
0,2524,"[4, 0, 0]",1,0,93,631.6039603960396,"[4, 0, 0]",1.0,0.6843749999998946
0,2525,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6842499999998946
0,2526,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6841249999998945
0,2527,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6839999999998945
0,2528,"[4, 0, 0]",1,4,140,633.4653465346535,"[4, 0, 0]",1.0,0.6838749999998944
0,2529,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6837499999998944
0,2530,"[4, 0, 0]",1,3,128,657.9405940594061,"[4, 0, 0]",1.0,0.6836249999998943
0,2531,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6834999999998943
0,2532,"[4, 0, 0]",1,4,140,633.4653465346535,"[4, 0, 0]",1.0,0.6833749999998943
0,2533,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6832499999998942
0,2534,"[4, 0, 0]",1,3,128,657.9405940594061,"[4, 0, 0]",1.0,0.6831249999998942
0,2535,"[4, 0, 0]",1,4,140,633.4653465346535,"[4, 0, 0]",1.0,0.6829999999998941
0,2536,"[4, 0, 0]",1,4,140,633.4653465346535,"[4, 0, 0]",1.0,0.6828749999998941
0,2537,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.682749999999894
0,2538,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.682624999999894
0,2539,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.682499999999894
0,2540,"[4, 0, 0]",1,4,140,633.4653465346535,"[4, 0, 0]",1.0,0.6823749999998939
0,2541,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6822499999998939
0,2542,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6821249999998938
0,2543,"[4, 0, 0]",1,4,140,633.4653465346535,"[4, 0, 0]",1.0,0.6819999999998938
0,2544,"[4, 0, 0]",1,3,128,657.9405940594061,"[4, 0, 0]",1.0,0.6818749999998938
0,2545,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6817499999998937
0,2546,"[4, 0, 0]",1,3,128,657.9405940594061,"[4, 0, 0]",1.0,0.6816249999998937
0,2547,"[4, 0, 0]",1,3,128,657.9405940594061,"[4, 0, 0]",1.0,0.6814999999998936
0,2548,"[4, 0, 0]",1,4,140,633.4653465346535,"[4, 0, 0]",1.0,0.6813749999998936
0,2549,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6812499999998936
0,2550,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6811249999998935
0,2551,"[4, 0, 0]",1,4,140,633.4653465346535,"[4, 0, 0]",1.0,0.6809999999998935
0,2552,"[4, 0, 0]",1,3,128,657.9405940594061,"[4, 0, 0]",1.0,0.6808749999998934
0,2553,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6807499999998934
0,2554,"[4, 0, 0]",1,3,128,657.9405940594061,"[4, 0, 0]",1.0,0.6806249999998933
0,2555,"[4, 0, 0]",1,4,140,633.4653465346535,"[4, 0, 0]",1.0,0.6804999999998933
0,2556,"[4, 0, 0]",1,3,128,657.9405940594061,"[4, 0, 0]",1.0,0.6803749999998933
0,2557,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6802499999998932
0,2558,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6801249999998932
0,2559,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6799999999998931
0,2560,"[4, 0, 0]",1,2,117,665.3465346534654,"[4, 0, 0]",1.0,0.6798749999998931
0,2561,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.679749999999893
0,2562,"[4, 0, 0]",1,3,128,657.9405940594061,"[4, 0, 0]",1.0,0.679624999999893
0,2563,"[4, 0, 0]",1,4,140,633.4653465346535,"[4, 0, 0]",1.0,0.679499999999893
0,2564,"[4, 0, 0]",1,3,128,657.9405940594061,"[4, 0, 0]",1.0,0.6793749999998929
0,2565,"[4, 0, 0]",1,2,117,665.3465346534654,"[4, 0, 0]",1.0,0.6792499999998929
0,2566,"[4, 0, 0]",1,3,128,657.9405940594061,"[4, 0, 0]",1.0,0.6791249999998928
0,2567,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6789999999998928
0,2568,"[4, 0, 0]",1,3,128,657.9405940594061,"[4, 0, 0]",1.0,0.6788749999998928
0,2569,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6787499999998927
0,2570,"[4, 0, 0]",1,2,117,665.3465346534654,"[4, 0, 0]",1.0,0.6786249999998927
0,2571,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6784999999998926
0,2572,"[4, 0, 0]",1,2,117,665.3465346534654,"[4, 0, 0]",1.0,0.6783749999998926
0,2573,"[4, 0, 0]",1,2,117,665.3465346534654,"[4, 0, 0]",1.0,0.6782499999998925
0,2574,"[4, 0, 0]",1,4,140,633.4653465346535,"[4, 0, 0]",1.0,0.6781249999998925
0,2575,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6779999999998925
0,2576,"[4, 0, 0]",1,3,128,657.9405940594061,"[4, 0, 0]",1.0,0.6778749999998924
0,2577,"[4, 0, 0]",1,4,140,633.4653465346535,"[4, 0, 0]",1.0,0.6777499999998924
0,2578,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6776249999998923
0,2579,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6774999999998923
0,2580,"[4, 0, 0]",1,4,140,633.4653465346535,"[4, 0, 0]",1.0,0.6773749999998923
0,2581,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6772499999998922
0,2582,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6771249999998922
0,2583,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6769999999998921
0,2584,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6768749999998921
0,2585,"[4, 0, 0]",1,0,93,631.6039603960396,"[4, 0, 0]",1.0,0.676749999999892
0,2586,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.676624999999892
0,2587,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.676499999999892
0,2588,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6763749999998919
0,2589,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6762499999998919
0,2590,"[4, 0, 0]",1,2,117,665.3465346534654,"[4, 0, 0]",1.0,0.6761249999998918
0,2591,"[4, 0, 0]",1,2,117,665.3465346534654,"[4, 0, 0]",1.0,0.6759999999998918
0,2592,"[4, 0, 0]",1,4,140,633.4653465346535,"[4, 0, 0]",1.0,0.6758749999998918
0,2593,"[4, 0, 0]",1,2,117,665.3465346534654,"[4, 0, 0]",1.0,0.6757499999998917
0,2594,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6756249999998917
0,2595,"[4, 0, 0]",1,3,128,657.9405940594061,"[4, 0, 0]",1.0,0.6754999999998916
0,2596,"[4, 0, 0]",1,3,128,657.9405940594061,"[4, 0, 0]",1.0,0.6753749999998916
0,2597,"[4, 0, 0]",1,2,117,665.3465346534654,"[4, 0, 0]",1.0,0.6752499999998915
0,2598,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6751249999998915
0,2599,"[4, 0, 0]",1,3,128,657.9405940594061,"[4, 0, 0]",1.0,0.6749999999998915
0,2600,"[4, 0, 0]",1,2,117,665.3465346534654,"[4, 0, 0]",1.0,0.6748749999998914
0,2601,"[4, 0, 0]",1,2,117,665.3465346534654,"[4, 0, 0]",1.0,0.6747499999998914
0,2602,"[4, 0, 0]",1,3,128,657.9405940594061,"[4, 0, 0]",1.0,0.6746249999998913
0,2603,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6744999999998913
0,2604,"[4, 0, 0]",1,4,140,633.4653465346535,"[4, 0, 0]",1.0,0.6743749999998913
0,2605,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6742499999998912
0,2606,"[4, 0, 0]",1,3,128,657.9405940594061,"[4, 0, 0]",1.0,0.6741249999998912
0,2607,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6739999999998911
0,2608,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6738749999998911
0,2609,"[4, 0, 0]",1,2,117,665.3465346534654,"[4, 0, 0]",1.0,0.673749999999891
0,2610,"[4, 0, 0]",1,2,117,665.3465346534654,"[4, 0, 0]",1.0,0.673624999999891
0,2611,"[4, 0, 0]",1,4,140,633.4653465346535,"[4, 0, 0]",1.0,0.673499999999891
0,2612,"[4, 0, 0]",1,3,128,657.9405940594061,"[4, 0, 0]",1.0,0.6733749999998909
0,2613,"[4, 0, 0]",1,0,93,631.6039603960396,"[4, 0, 0]",1.0,0.6732499999998909
0,2614,"[4, 0, 0]",1,2,117,665.3465346534654,"[4, 0, 0]",1.0,0.6731249999998908
0,2615,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6729999999998908
0,2616,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6728749999998908
0,2617,"[4, 0, 0]",1,2,117,665.3465346534654,"[4, 0, 0]",1.0,0.6727499999998907
0,2618,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6726249999998907
0,2619,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6724999999998906
0,2620,"[4, 0, 0]",1,4,140,633.4653465346535,"[4, 0, 0]",1.0,0.6723749999998906
0,2621,"[4, 0, 0]",1,4,140,633.4653465346535,"[4, 0, 0]",1.0,0.6722499999998905
0,2622,"[4, 0, 0]",1,0,93,631.6039603960396,"[4, 0, 0]",1.0,0.6721249999998905
0,2623,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6719999999998905
0,2624,"[4, 0, 0]",1,0,93,631.6039603960396,"[4, 0, 0]",1.0,0.6718749999998904
0,2625,"[4, 0, 0]",1,4,140,633.4653465346535,"[4, 0, 0]",1.0,0.6717499999998904
0,2626,"[4, 0, 0]",1,2,117,665.3465346534654,"[4, 0, 0]",1.0,0.6716249999998903
0,2627,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6714999999998903
0,2628,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6713749999998903
0,2629,"[4, 0, 0]",1,4,140,633.4653465346535,"[4, 0, 0]",1.0,0.6712499999998902
0,2630,"[4, 0, 0]",1,4,140,633.4653465346535,"[4, 0, 0]",1.0,0.6711249999998902
0,2631,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6709999999998901
0,2632,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6708749999998901
0,2633,"[4, 0, 0]",1,4,140,633.4653465346535,"[4, 0, 0]",1.0,0.67074999999989
0,2634,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.67062499999989
0,2635,"[4, 0, 0]",1,3,128,657.9405940594061,"[4, 0, 0]",1.0,0.67049999999989
0,2636,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6703749999998899
0,2637,"[4, 0, 0]",1,0,93,631.6039603960396,"[4, 0, 0]",1.0,0.6702499999998899
0,2638,"[4, 0, 0]",1,0,93,631.6039603960396,"[4, 0, 0]",1.0,0.6701249999998898
0,2639,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6699999999998898
0,2640,"[4, 0, 0]",1,0,93,631.6039603960396,"[4, 0, 0]",1.0,0.6698749999998898
0,2641,"[4, 0, 0]",1,2,117,665.3465346534654,"[4, 0, 0]",1.0,0.6697499999998897
0,2642,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6696249999998897
0,2643,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6694999999998896
0,2644,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6693749999998896
0,2645,"[4, 0, 0]",1,2,117,665.3465346534654,"[4, 0, 0]",1.0,0.6692499999998895
0,2646,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6691249999998895
0,2647,"[4, 0, 0]",1,3,128,657.9405940594061,"[4, 0, 0]",1.0,0.6689999999998895
0,2648,"[4, 0, 0]",1,2,117,665.3465346534654,"[4, 0, 0]",1.0,0.6688749999998894
0,2649,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6687499999998894
0,2650,"[4, 0, 0]",1,0,93,631.6039603960396,"[4, 0, 0]",1.0,0.6686249999998893
0,2651,"[4, 0, 0]",1,3,128,657.9405940594061,"[4, 0, 0]",1.0,0.6684999999998893
0,2652,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6683749999998893
0,2653,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6682499999998892
0,2654,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6681249999998892
0,2655,"[4, 0, 0]",1,0,93,631.6039603960396,"[4, 0, 0]",1.0,0.6679999999998891
0,2656,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6678749999998891
0,2657,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.667749999999889
0,2658,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.667624999999889
0,2659,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.667499999999889
0,2660,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6673749999998889
0,2661,"[4, 0, 0]",1,0,93,631.6039603960396,"[4, 0, 0]",1.0,0.6672499999998889
0,2662,"[4, 0, 0]",1,0,93,631.6039603960396,"[4, 0, 0]",1.0,0.6671249999998888
0,2663,"[4, 0, 0]",1,0,93,631.6039603960396,"[4, 0, 0]",1.0,0.6669999999998888
0,2664,"[4, 0, 0]",1,0,93,631.6039603960396,"[4, 0, 0]",1.0,0.6668749999998888
0,2665,"[4, 0, 0]",1,3,128,657.9405940594061,"[4, 0, 0]",1.0,0.6667499999998887
0,2666,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6666249999998887
0,2667,"[4, 0, 0]",1,2,117,665.3465346534654,"[4, 0, 0]",1.0,0.6664999999998886
0,2668,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6663749999998886
0,2669,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6662499999998885
0,2670,"[4, 0, 0]",1,4,140,633.4653465346535,"[4, 0, 0]",1.0,0.6661249999998885
0,2671,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6659999999998885
0,2672,"[4, 0, 0]",1,2,117,665.3465346534654,"[4, 0, 0]",1.0,0.6658749999998884
0,2673,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6657499999998884
0,2674,"[4, 0, 0]",1,2,117,665.3465346534654,"[4, 0, 0]",1.0,0.6656249999998883
0,2675,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6654999999998883
0,2676,"[4, 0, 0]",1,3,128,657.9405940594061,"[4, 0, 0]",1.0,0.6653749999998883
0,2677,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6652499999998882
0,2678,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6651249999998882
0,2679,"[4, 0, 0]",1,0,93,631.6039603960396,"[4, 0, 0]",1.0,0.6649999999998881
0,2680,"[4, 0, 0]",1,4,140,633.4653465346535,"[4, 0, 0]",1.0,0.6648749999998881
0,2681,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.664749999999888
0,2682,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.664624999999888
0,2683,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.664499999999888
0,2684,"[4, 0, 0]",1,3,128,657.9405940594061,"[4, 0, 0]",1.0,0.6643749999998879
0,2685,"[4, 0, 0]",1,0,93,631.6039603960396,"[4, 0, 0]",1.0,0.6642499999998879
0,2686,"[4, 0, 0]",1,0,93,631.6039603960396,"[4, 0, 0]",1.0,0.6641249999998878
0,2687,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6639999999998878
0,2688,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6638749999998877
0,2689,"[4, 0, 0]",1,2,117,665.3465346534654,"[4, 0, 0]",1.0,0.6637499999998877
0,2690,"[4, 0, 0]",1,2,117,665.3465346534654,"[4, 0, 0]",1.0,0.6636249999998877
0,2691,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6634999999998876
0,2692,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6633749999998876
0,2693,"[4, 0, 0]",1,2,117,665.3465346534654,"[4, 0, 0]",1.0,0.6632499999998875
0,2694,"[4, 0, 0]",1,0,93,631.6039603960396,"[4, 0, 0]",1.0,0.6631249999998875
0,2695,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6629999999998875
0,2696,"[4, 0, 0]",1,2,117,665.3465346534654,"[4, 0, 0]",1.0,0.6628749999998874
0,2697,"[4, 0, 0]",1,2,117,665.3465346534654,"[4, 0, 0]",1.0,0.6627499999998874
0,2698,"[4, 0, 0]",1,0,93,631.6039603960396,"[4, 0, 0]",1.0,0.6626249999998873
0,2699,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6624999999998873
0,2700,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6623749999998872
0,2701,"[4, 0, 0]",1,0,93,631.6039603960396,"[4, 0, 0]",1.0,0.6622499999998872
0,2702,"[4, 0, 0]",1,0,93,631.6039603960396,"[4, 0, 0]",1.0,0.6621249999998872
0,2703,"[4, 0, 0]",1,3,128,657.9405940594061,"[4, 0, 0]",1.0,0.6619999999998871
0,2704,"[4, 0, 0]",1,2,117,665.3465346534654,"[4, 0, 0]",1.0,0.6618749999998871
0,2705,"[4, 0, 0]",1,4,140,633.4653465346535,"[4, 0, 0]",1.0,0.661749999999887
0,2706,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.661624999999887
0,2707,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.661499999999887
0,2708,"[4, 0, 0]",1,3,128,657.9405940594061,"[4, 0, 0]",1.0,0.6613749999998869
0,2709,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6612499999998869
0,2710,"[4, 0, 0]",1,3,128,657.9405940594061,"[4, 0, 0]",1.0,0.6611249999998868
0,2711,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6609999999998868
0,2712,"[4, 0, 0]",1,4,140,633.4653465346535,"[4, 0, 0]",1.0,0.6608749999998867
0,2713,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6607499999998867
0,2714,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6606249999998867
0,2715,"[4, 0, 0]",1,3,128,657.9405940594061,"[4, 0, 0]",1.0,0.6604999999998866
0,2716,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6603749999998866
0,2717,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6602499999998865
0,2718,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6601249999998865
0,2719,"[4, 0, 0]",1,4,140,633.4653465346535,"[4, 0, 0]",1.0,0.6599999999998865
0,2720,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6598749999998864
0,2721,"[4, 0, 0]",1,0,93,631.6039603960396,"[4, 0, 0]",1.0,0.6597499999998864
0,2722,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6596249999998863
0,2723,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6594999999998863
0,2724,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6593749999998862
0,2725,"[4, 0, 0]",1,0,93,631.6039603960396,"[4, 0, 0]",1.0,0.6592499999998862
0,2726,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6591249999998862
0,2727,"[4, 0, 0]",1,0,93,631.6039603960396,"[4, 0, 0]",1.0,0.6589999999998861
0,2728,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6588749999998861
0,2729,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.658749999999886
0,2730,"[4, 0, 0]",1,0,93,631.6039603960396,"[4, 0, 0]",1.0,0.658624999999886
0,2731,"[4, 0, 0]",1,4,140,633.4653465346535,"[4, 0, 0]",1.0,0.658499999999886
0,2732,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6583749999998859
0,2733,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6582499999998859
0,2734,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6581249999998858
0,2735,"[4, 0, 0]",1,3,128,657.9405940594061,"[4, 0, 0]",1.0,0.6579999999998858
0,2736,"[4, 0, 0]",1,4,140,633.4653465346535,"[4, 0, 0]",1.0,0.6578749999998857
0,2737,"[4, 0, 0]",1,2,117,665.3465346534654,"[4, 0, 0]",1.0,0.6577499999998857
0,2738,"[4, 0, 0]",1,0,93,631.6039603960396,"[4, 0, 0]",1.0,0.6576249999998857
0,2739,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6574999999998856
0,2740,"[4, 0, 0]",1,0,93,631.6039603960396,"[4, 0, 0]",1.0,0.6573749999998856
0,2741,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6572499999998855
0,2742,"[4, 0, 0]",1,4,140,633.4653465346535,"[4, 0, 0]",1.0,0.6571249999998855
0,2743,"[4, 0, 0]",1,0,93,631.6039603960396,"[4, 0, 0]",1.0,0.6569999999998855
0,2744,"[4, 0, 0]",1,4,140,633.4653465346535,"[4, 0, 0]",1.0,0.6568749999998854
0,2745,"[4, 0, 0]",1,2,117,665.3465346534654,"[4, 0, 0]",1.0,0.6567499999998854
0,2746,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6566249999998853
0,2747,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6564999999998853
0,2748,"[4, 0, 0]",1,3,128,657.9405940594061,"[4, 0, 0]",1.0,0.6563749999998852
0,2749,"[4, 0, 0]",1,4,140,633.4653465346535,"[4, 0, 0]",1.0,0.6562499999998852
0,2750,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6561249999998852
0,2751,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6559999999998851
0,2752,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6558749999998851
0,2753,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.655749999999885
0,2754,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.655624999999885
0,2755,"[4, 0, 0]",1,3,128,657.9405940594061,"[4, 0, 0]",1.0,0.655499999999885
0,2756,"[4, 0, 0]",1,0,93,631.6039603960396,"[4, 0, 0]",1.0,0.6553749999998849
0,2757,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6552499999998849
0,2758,"[4, 0, 0]",1,2,117,665.3465346534654,"[4, 0, 0]",1.0,0.6551249999998848
0,2759,"[4, 0, 0]",1,2,117,665.3465346534654,"[4, 0, 0]",1.0,0.6549999999998848
0,2760,"[4, 0, 0]",1,4,140,633.4653465346535,"[4, 0, 0]",1.0,0.6548749999998847
0,2761,"[4, 0, 0]",1,0,93,631.6039603960396,"[4, 0, 0]",1.0,0.6547499999998847
0,2762,"[4, 0, 0]",1,1,105,657.029702970297,"[4, 0, 0]",1.0,0.6546249999998847
0,2763,"[4, 0, 0]",1,2,117,665.3465346534654,"[4, 0, 0]",1.0,0.6544999999998846
0,2764,"[4, 0, 0]",1,0,93,631.6039603960396,"[4, 0, 0]",1.0,0.6543749999998846
